player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870367529,2026-05-30 00:58:21.600000+00:00,420,CLASSIC,30.783333333333335,Braum,UTILITY,False,1,8,10,1.375,7777,5835,25945,44,27,0.8770979967514888
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870795002,2026-05-30 14:45:20.612000+00:00,420,CLASSIC,23.833333333333332,Zoe,MIDDLE,False,7,6,4,1.8333333333333333,7677,11359,15723,19,88,3.6923076923076925
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870825240,2026-05-30 15:13:31.733000+00:00,420,CLASSIC,27.8,Diana,MIDDLE,False,6,4,7,3.25,9936,21587,18532,16,142,5.107913669064748
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870863767,2026-05-30 15:45:43.726000+00:00,420,CLASSIC,30.683333333333334,Akali,MIDDLE,False,5,8,9,1.75,8975,18406,28525,17,100,3.2590983161325364
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870892307,2026-05-30 16:21:18.450000+00:00,420,CLASSIC,27.466666666666665,Thresh,MIDDLE,True,3,1,10,13.0,10126,15688,14848,18,165,6.007281553398059
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870925840,2026-05-30 16:55:01.317000+00:00,420,CLASSIC,28.133333333333333,Thresh,MIDDLE,True,10,3,6,5.333333333333333,11000,16121,16306,14,118,4.194312796208531
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870957984,2026-05-30 17:29:29.980000+00:00,420,CLASSIC,30.266666666666666,Kassadin,MIDDLE,True,0,5,8,1.6,7505,11046,24817,25,99,3.2709251101321586
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870991938,2026-05-30 18:04:10.623000+00:00,420,CLASSIC,29.433333333333334,Kassadin,MIDDLE,False,5,5,5,2.0,8291,13386,23196,17,98,3.3295583238958097
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7872666390,2026-06-01 01:21:13.626000+00:00,420,CLASSIC,18.783333333333335,Braum,UTILITY,False,2,6,10,2.0,5946,5742,14841,22,6,0.31943212067435667
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7872678015,2026-06-01 01:48:18.754000+00:00,420,CLASSIC,27.033333333333335,Braum,UTILITY,True,5,2,13,9.0,10133,7873,11922,30,26,0.9617755856966708
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7875162867,2026-06-03 15:48:52.642000+00:00,420,CLASSIC,18.983333333333334,Thresh,MIDDLE,True,2,3,0,0.6666666666666666,6552,3055,7359,10,125,6.584723441615452
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7875191502,2026-06-03 16:11:27.325000+00:00,420,CLASSIC,49.916666666666664,Thresh,MIDDLE,True,12,10,17,2.9,19393,40662,41748,39,173,3.4657762938230388
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7878719607,2026-06-06 19:43:15.382000+00:00,420,CLASSIC,36.2,Thresh,MIDDLE,False,4,8,6,1.25,11378,12853,26685,26,181,5.0
